367.8756600; -143.9252660; -281.5433427; -2.8716937; -0.0061122; 37.3704572; -3.9041331
369.8749843; -143.4041383; -283.4735374; -2.8842233; -0.0064876; 37.1609986; -3.3257927
371.8743085; -142.9081443; -285.4101430; -2.8976695; -0.0069675; 36.9816325; -2.7136015
373.8736327; -142.4391286; -287.3537032; -2.9121017; -0.0074694; 36.8346359; -2.3627597
375.8729570; -141.9991397; -289.3040102; -2.9274086; -0.0077778; 36.7061651; -2.1723861
377.8722812; -141.5895413; -291.2608351; -2.9431662; -0.0079664; 36.5876475; -2.1288790
379.8716055; -141.2110938; -293.2240200; -2.9591732; -0.0080461; 36.4711298; -2.0956043
381.8709297; -140.8642741; -295.1930336; -2.9753350; -0.0081183; 36.3560686; -2.0663446
383.8702539; -140.5494710; -297.1673347; -2.9916347; -0.0081877; 36.2422563; -2.0350981
385.8695782; -140.2670183; -299.1465915; -3.0080756; -0.0082588; 36.1298145; -1.9823336
387.8689024; -140.0172884; -301.1302550; -3.0246705; -0.0083461; 36.0199506; -1.9077170
389.8682267; -139.8006997; -303.1177541; -3.0414539; -0.0084496; 35.9139047; -1.7957914
391.8675509; -139.6177237; -305.1086608; -3.0584783; -0.0085807; 35.8137936; -1.6787023
393.8668751; -139.4689297; -307.1024035; -3.0757667; -0.0087143; 35.7199562; -1.5583793
395.8661994; -139.3548932; -309.0984388; -3.0933245; -0.0088488; 35.6326236; -1.4367144
397.8655236; -139.2761850; -311.0961885; -3.1111492; -0.0089824; 35.5519190; -1.3060499
399.8648479; -139.2333665; -313.0950283; -3.1292456; -0.0091209; 35.4783950; -1.1705786
401.8641721; -139.2270040; -315.0943067; 3.1355636; -0.0092607; 35.4123676; -1.0333021
403.8634963; -139.2576569; -317.0933674; 3.1169107; -0.0093990; 35.3539809; -0.8789662
405.8628206; -139.3258725; -319.0915169; 3.0979725; -0.0095476; 35.3042390; -0.7770513
407.8621448; -139.4322127; -321.0879700; 3.0787451; -0.0096519; 35.2602061; -0.7770513
