# # x_m,y_m,w_tr_right_m,w_tr_left_m
-1.534509611434597218e+02,-7.193694052551655886e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.524642520760103821e+02,-7.191555761727054232e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.514857428387125253e+02,-7.189219013560320946e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.505162942372774069e+02,-7.186695770226618833e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.495454190392202634e+02,-7.183964672688999826e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.485851599822299818e+02,-7.181065249572924358e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.476249533809702257e+02,-7.177971033945514137e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.466767982632829330e+02,-7.174725868278986809e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.457300901004446132e+02,-7.171298435052840432e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.447855226261434609e+02,-7.167692694971159426e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.438549813071741141e+02,-7.163958619747329521e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.429278765771597364e+02,-7.160058145689630464e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.420048776873697420e+02,-7.155995093725714469e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.410866538890733750e+02,-7.151773284783246254e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.401848367349025750e+02,-7.147450178692909049e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.392889788765450305e+02,-7.142979531939218987e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.383997256657381172e+02,-7.138365029001255380e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.375177224542192960e+02,-7.133610354358099812e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.366436145937259141e+02,-7.128719192488837280e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.357780474359954042e+02,-7.123695227872544820e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.349112820279464131e+02,-7.118478520858948286e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.340545973419359882e+02,-7.113133348076419225e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.332086626292334870e+02,-7.107663530452610985e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.323741471411082387e+02,-7.102072888915186013e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.315517201288295723e+02,-7.096365244391798797e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.307323763082903838e+02,-7.090473612958567173e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.299267932155647713e+02,-7.084470016463213824e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.291263362513445259e+02,-7.078285023919208925e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.283413987570226027e+02,-7.071993544026549898e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.275637555302117505e+02,-7.065523865748818935e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.268034793791856316e+02,-7.058953631177497527e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.260527944185102598e+02,-7.052209023135312691e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.253214154050824902e+02,-7.045370256908553301e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.246020569124094237e+02,-7.038361590064571374e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.238962305810122473e+02,-7.031184524326984047e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.232055113246112228e+02,-7.023840841655322720e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.225315388926837272e+02,-7.016332613166075589e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.218760194505794061e+02,-7.008662208153978099e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.212407271771918147e+02,-7.000832303213522891e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.206275058801872433e+02,-6.992845891460724488e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.200382706287901158e+02,-6.984706291855106883e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.194750094041253590e+02,-6.976417158621932231e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.189344481749813269e+02,-6.967895246767552635e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.184248096580746790e+02,-6.959231100778881682e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.179483566170383142e+02,-6.950429619656981686e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.174995164189734282e+02,-6.941449217952867912e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.170717001465663429e+02,-6.932266689616244548e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.166656859324069444e+02,-6.922906725007435398e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.162894528118389985e+02,-6.913586193633982475e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.159334288506432245e+02,-6.904101934008899661e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.155973002719867679e+02,-6.894456867725693883e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.152877323840820338e+02,-6.884878442714586981e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.149965732778640017e+02,-6.875151954567417079e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.147296763698092832e+02,-6.865511337730740706e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.144797896703602476e+02,-6.855734606896894547e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.142466402750042676e+02,-6.845824303094946117e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.140349251969868192e+02,-6.836023550087459171e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.138386459613093393e+02,-6.826100294290096144e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.136575486961989156e+02,-6.816056899517027432e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.134952568157364112e+02,-6.806144945726015294e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.133469379694352881e+02,-6.796123086877180413e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.132123564121168897e+02,-6.785993518006962404e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.130941407403617802e+02,-6.776015579600325509e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.129885414710563225e+02,-6.765939370501237136e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.128953401015714348e+02,-6.755766925199804973e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.128162452697051208e+02,-6.745764685566962271e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.127485111360296060e+02,-6.735674895114225365e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.126919355785223615e+02,-6.725499435810959312e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.126463164751606030e+02,-6.715240189626540541e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.126122331209582796e+02,-6.705172207558709943e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.125881589477388331e+02,-6.695028311911526089e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.125739073742437597e+02,-6.684810239953437758e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.125692914802245923e+02,-6.674798788298612635e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.125736259193008948e+02,-6.664720360492983673e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.125867388332375754e+02,-6.654576556718116080e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.126084583637992296e+02,-6.644368977155579614e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.126386126527505382e+02,-6.634099221986939483e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.126758526486501921e+02,-6.624056648771685332e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.127207449395380650e+02,-6.613958289195890075e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.127731315945620452e+02,-6.603805613762484654e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.128328546828699928e+02,-6.593600092974397739e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.128997562736096540e+02,-6.583343197334560273e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.129714703860637997e+02,-6.573331556485422880e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.130496648486497122e+02,-6.563274170253050670e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.131341948843595446e+02,-6.553172386664197120e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.132249157161852793e+02,-6.543027553745623663e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.133216825671190975e+02,-6.532841019524079229e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.134243506601531806e+02,-6.522614132026322977e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.135295054539862463e+02,-6.512650721398304086e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.136399507023576518e+02,-6.502651798752965533e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.137555540306661044e+02,-6.492618596637558994e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.138761830643101405e+02,-6.482552347599353197e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.140017054286884388e+02,-6.472454284185600955e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.141319887491995360e+02,-6.462325638943570993e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.142669006512421674e+02,-6.452167644420514989e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.144063087602149267e+02,-6.441981533163698259e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.145456611378999696e+02,-6.432078405533641217e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.146889961788878338e+02,-6.422151122233337901e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.148361931816471042e+02,-6.412200807121446360e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.149871314446461952e+02,-6.402228584056625778e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.151416902663535780e+02,-6.392235576897536475e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.152997489452378659e+02,-6.382222909502834227e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.154611867797674734e+02,-6.372191705731179354e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.156258830684108432e+02,-6.362143089441232178e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.157937171096365603e+02,-6.352078184491649608e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.159645682019131243e+02,-6.341998114741088557e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.161383156437088644e+02,-6.331904004048215029e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.163148387334924792e+02,-6.321796976271680251e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.164940167697323545e+02,-6.311678155270144543e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.166757290508969334e+02,-6.301548664902272776e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.168598548754548574e+02,-6.291409629026713901e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.170462735418744842e+02,-6.281262171502135061e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.172289392058213764e+02,-6.271424851591565357e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.174135336368615015e+02,-6.261581704630948479e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.175999470992976796e+02,-6.251733752375448603e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.177880698574327027e+02,-6.241882016580234449e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.179777921755693910e+02,-6.232027519000473603e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.181690043180105647e+02,-6.222171281391331377e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.183615965490591009e+02,-6.212314325507975354e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.185554591330177345e+02,-6.202457673105570848e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.187504823341893143e+02,-6.192602345939285442e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.189465564168767173e+02,-6.182749365764287859e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.191435716453826785e+02,-6.172899754335742273e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.193414182840101034e+02,-6.163054533408817406e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.195399865970617270e+02,-6.153214724738677432e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.197391668488404548e+02,-6.143381350080492211e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.199388493036490217e+02,-6.133555431189427054e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.201389242257903334e+02,-6.123737989820647272e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.203392818795671531e+02,-6.113930047729321586e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.205398125292823011e+02,-6.104132626670616446e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.207468770261056079e+02,-6.094031278610639220e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.209538882287719446e+02,-6.083943353904319338e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.211607254357498391e+02,-6.073869976410317122e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.213672679455077628e+02,-6.063812269987290620e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.215733950565141868e+02,-6.053771358493897878e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.217789860672376676e+02,-6.043748365788796946e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.219839202761466765e+02,-6.033744415730649280e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.221880769817096564e+02,-6.023760632178112928e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.223913354823951636e+02,-6.013798138989845938e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.225935750766716126e+02,-6.003858060024506358e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.227946750630075883e+02,-5.993941519140755645e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.229945147398715051e+02,-5.984049640197250710e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.231929734057318910e+02,-5.974183547052650738e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.233899303590572458e+02,-5.964344363565613776e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.235852648983160407e+02,-5.954533213594800145e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.237848766497964164e+02,-5.944446015812562791e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.239825022640911811e+02,-5.934391058762396369e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.241780093665989568e+02,-5.924369574991560512e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.243712655827182942e+02,-5.914382797047315989e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.245621385378478863e+02,-5.904431957476922435e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.247504958573863547e+02,-5.894518288827641754e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.249362051667323072e+02,-5.884643023646731308e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.251191340912843799e+02,-5.874807394481451865e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.253045584231665970e+02,-5.864716473958229699e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.254867460130630690e+02,-5.854670284435777603e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.256655520839658493e+02,-5.844670173940853601e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.258408318588671193e+02,-5.834717490500211170e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.260124405607589324e+02,-5.824813582140607195e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.261851092480003445e+02,-5.814670752264300972e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.263535763916982262e+02,-5.804582507775912745e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.265176840610004660e+02,-5.794550319178372320e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.266772743250548672e+02,-5.784575656974610638e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.268321892530092896e+02,-5.774659991667556369e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.269864863728571720e+02,-5.764524119788346752e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.271354982353106209e+02,-5.754453820131462862e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.272790529821342886e+02,-5.744450692878472182e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.274169787550929556e+02,-5.734516338210939921e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.275526893699122866e+02,-5.724379376802294246e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.276820858269721555e+02,-5.714318489327271209e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.278049815450142148e+02,-5.704335413054320725e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.279242361490123585e+02,-5.694165342662431613e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.280362349491187501e+02,-5.684081060734754374e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.281407758233106904e+02,-5.674084449240660888e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.282401008589168043e+02,-5.663917904563588763e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.283311388787967928e+02,-5.653847722080840867e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.284136713803216878e+02,-5.643875936282523753e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.284892557317382398e+02,-5.633752808659055518e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.285554271955864465e+02,-5.623737523592909611e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.286132374355305501e+02,-5.613586073774026772e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.286606567089219197e+02,-5.603552596016259031e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.286981929599805312e+02,-5.593399193415857553e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.287242858753509154e+02,-5.583374609348385320e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.287388598084538387e+02,-5.573247453809094623e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.287407546400866067e+02,-5.563030157247517309e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.287291704093062776e+02,-5.552962805337056125e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.287030538299301554e+02,-5.542824789941414565e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.286654177825451200e+02,-5.532808210471010852e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.286224053272875096e+02,-5.522796489497447965e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.285742798777475855e+02,-5.512737613589690682e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.285214742665543213e+02,-5.502668758231180846e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.284644220144572557e+02,-5.492624588596654576e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.284035562262756969e+02,-5.482637384961738007e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.283382466429507645e+02,-5.472578311267516256e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.282686752276443372e+02,-5.462465612551736740e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.281962554394226004e+02,-5.452481846653334969e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.281201097404866118e+02,-5.442484108842436399e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.280404255860715352e+02,-5.432487588164856334e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.279573919880392339e+02,-5.422506688812263747e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.278696462073528437e+02,-5.412379237190925778e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.277787718657383209e+02,-5.402289338194705124e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.276849630291996505e+02,-5.392249605840544291e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.275884145779338041e+02,-5.382271953624654088e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.274874464892747454e+02,-5.372183226880192706e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.273839714473381264e+02,-5.362174741474499342e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.272761512587835853e+02,-5.352068812080829048e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.271660619662235376e+02,-5.342059885224368827e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.270517068144993544e+02,-5.331966194706145643e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.269353250774403818e+02,-5.321984926809502667e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.268147612229338961e+02,-5.311930664258079560e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.266924174623386250e+02,-5.302002961096009130e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.265659794442600372e+02,-5.292013159135047999e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.264354117934810375e+02,-5.281965276662339193e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.263006791347845876e+02,-5.271863331965028010e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.261645108674704687e+02,-5.261910857441728240e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.260242719881611464e+02,-5.251914068769772257e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.258799291619993994e+02,-5.241876752470884639e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.257314490541281202e+02,-5.231802695066787692e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.255818924318311929e+02,-5.221898121782649014e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.254282989748827930e+02,-5.211965462760482524e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.252706373087821277e+02,-5.202008281844239264e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.251088760590283471e+02,-5.192030142877870276e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.249429838511205020e+02,-5.182034609705333423e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.247729293105578279e+02,-5.172025246170576338e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.245986810628395176e+02,-5.162005616117553473e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.244202077334646361e+02,-5.151979283390219280e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.242374779479323621e+02,-5.141949811832523665e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.240504603317419168e+02,-5.131920765288421080e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.238591235103923793e+02,-5.121895707601863705e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.236634361093829000e+02,-5.111878202616806561e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.234633667542126148e+02,-5.101871814177198985e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.232588840703808160e+02,-5.091880106126994292e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.230499566833864549e+02,-5.081906642310146935e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.228365532187288522e+02,-5.071954986570608526e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.226186423019070730e+02,-5.062028702752332379e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.223961925584202390e+02,-5.052131354699271242e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.221691726137676142e+02,-5.042266506255376726e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.219375510934482918e+02,-5.032437721264602715e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.217012966229613653e+02,-5.022648563570901388e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.214603778278060986e+02,-5.012902597018226061e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.212147633334815566e+02,-5.003203385450528913e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.209592633140426869e+02,-4.993358125460625274e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.206988079755004719e+02,-4.983569045608574015e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.204333639829977756e+02,-4.973839932416096872e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.201628980016774335e+02,-4.964174572404916148e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.198818144773371728e+02,-4.954385510601392753e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.195954360190286536e+02,-4.944670735392033407e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.193037272515348377e+02,-4.935034265063982275e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.190066527996386014e+02,-4.925480117904382951e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.186981921678541312e+02,-4.915827559074696183e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.183840790964779046e+02,-4.906269020157495220e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.180580700200717956e+02,-4.896627823665494361e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.177261103565565463e+02,-4.887093232532331513e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.173881604035838393e+02,-4.877669756565962871e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.170376320543071245e+02,-4.868187426298488845e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.166808020273761599e+02,-4.858829895301536226e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.163108427997634351e+02,-4.849432297519144299e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.159273498181986781e+02,-4.840007144351956185e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.155369417334580078e+02,-4.830731880420512425e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.151324122628077760e+02,-4.821450410451757307e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.147206206082643689e+02,-4.812335352079854829e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.142940991363550438e+02,-4.803236988927821471e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.138524028752286767e+02,-4.794170599452857005e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.133950745788952759e+02,-4.785152248301025111e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.129216444912151474e+02,-4.776198813115828443e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.124316301058880754e+02,-4.767328011801165530e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.119245359224421179e+02,-4.758558430238666688e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.113998531982221039e+02,-4.749909550459420871e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.108570596963784283e+02,-4.741401779270073575e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.102956194298550088e+02,-4.733056477333320231e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.097149824013776538e+02,-4.724895988702769500e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.091056711467359719e+02,-4.716829252497562948e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.084756802432747804e+02,-4.709005514167286037e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.078151430800695039e+02,-4.701347311696212046e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.071323411137487938e+02,-4.693997043983544017e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.064169961195579788e+02,-4.686892183856293741e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.056722433351062023e+02,-4.680109744467555402e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.049131039338557514e+02,-4.673592909061842988e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.041371282248652790e+02,-4.667229039711436371e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.033448319466775160e+02,-4.661019529045161107e+02,6.000000000000000000e+00,6.000000000000000000e+00
